Date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
2015-02-02 15:19:00,2.54527464353,0.134655230917,1.79438171096,1.38598398201,1.10407437008,1
2015-02-02 15:21:00,2.54527464353,0.170295673347,1.83252261983,1.44532632313,1.14588940176,1
2015-02-02 15:23:00,2.52050039078,0.170295673347,1.83252261983,1.44449051551,1.13571805557,1
2015-02-02 15:23:59,2.4461776325,0.170295673347,1.81345216539,1.47290797463,1.10528582715,1
2015-02-02 15:24:59,2.46269380101,0.177020285126,1.80709534725,1.45173418156,1.11988781865,1
2015-02-02 15:27:00,2.4461776325,0.210643344023,1.80963807451,1.49029277316,1.15233909791,1
2015-02-02 15:28:00,2.4461776325,0.205599885188,1.81345216539,1.50383285662,1.14645714616,1
2015-02-02 15:29:00,2.4461776325,0.193831814574,1.80709534725,1.48516648641,1.13273291755,1
2015-02-02 15:29:59,2.4461776325,0.202573809888,1.76895443838,1.49965381851,1.14292801529,1
2015-02-02 15:30:59,2.4461776325,0.180382591016,1.79438171096,1.51219093283,1.11704864274,1
2015-02-02 15:32:00,2.4461776325,0.190469508685,1.82489443805,1.48628089657,1.12881179306,1
2015-02-02 15:33:00,2.42834017051,0.190469508685,1.79438171096,1.52238778582,1.12150030583,1
2015-02-02 15:34:00,2.35699032257,0.153652259193,1.79438171096,1.4754153975,1.04962768849,1
2015-02-02 15:35:00,2.38671942588,0.170295673347,1.71809989323,1.44783374599,1.08102818046,1
2015-02-02 15:36:00,2.4461776325,0.170295673347,1.79438171096,1.45953505269,1.10528582715,1
2015-02-02 15:36:59,2.37185487422,0.197194120464,1.78590595343,1.52584245732,1.10620012755,1
2015-02-02 15:38:00,2.35699032257,0.190469508685,1.81980898354,1.52890708526,1.09232498684,1
2015-02-02 15:39:00,2.35699032257,0.200556426354,1.81980898354,1.51386254808,1.10402364651,1
2015-02-02 15:40:59,2.35699032257,0.210643344023,1.79438171096,1.55983196725,1.11572263727,1
2015-02-02 15:42:59,2.35699032257,0.214274634384,1.75878352935,1.56651842822,1.11993435499,1
2015-02-02 15:43:59,2.35699032257,0.228799795827,1.72445671137,1.56401100536,1.13678165501,1
2015-02-02 15:45:00,2.35699032257,0.228799795827,1.70284352968,1.65790006149,1.13678165501,1
2015-02-02 15:46:00,2.29753211595,0.228799795827,1.73132207497,1.63204574574,1.11239144964,1
2015-02-02 15:48:00,2.30744181705,0.248973631165,1.71301443871,1.63171142269,1.13977941648,1
2015-02-02 15:49:59,2.27440948004,0.260069240601,1.69267262065,1.63338303793,1.13901318894,1
2015-02-02 15:51:00,2.29753211595,0.262288362488,1.69267262065,1.66614669669,1.15109352008,1
2015-02-02 15:52:00,2.25789331154,0.271164850036,1.69267262065,1.68743193078,1.14501583186,1
2015-02-02 15:53:00,2.25789331154,0.28629522654,1.69267262065,1.68436730283,1.16246038739,1
2015-02-02 15:55:00,2.25789331154,0.0542961201539,1.69267262065,1.56735423584,0.895058068783,1
2015-02-02 15:55:59,2.21825450712,0.0234301520868,1.69267262065,1.39668231956,0.843894478715,1
2015-02-02 15:56:59,2.17861570271,-0.0201453322431,1.64690353001,1.24088777894,0.778372156742,1
2015-02-02 15:58:00,2.1687060016,0.0328782316368,1.63164716646,1.26930523807,0.835266521829,1
2015-02-02 15:59:00,2.1587963005,0.0859017955166,1.61639080292,1.2977226972,0.892097223374,1
2015-02-02 16:00:00,2.1587963005,0.0605500091086,1.61639080292,1.31443884962,0.863063633693,1
2015-02-02 16:01:00,2.14062851515,0.0509338142642,1.61639080292,1.3046320402,0.844899944437,1
2015-02-02 16:01:59,2.1587963005,0.0546323507428,1.61639080292,1.29348793858,0.856286855983,1
2015-02-02 16:02:59,2.1587963005,0.0730577870181,1.61639080292,1.30440915817,0.877387643175,1
2015-02-02 16:04:00,2.14062851515,0.0828757202159,1.61639080292,1.33360670441,0.881438877377,1
2015-02-02 16:05:00,2.10429294443,0.0896003319952,1.61639080292,1.34586521619,0.874750266746,1
2015-02-02 16:06:00,2.1587963005,0.0896003319952,1.61639080292,1.38681978963,0.896333063454,1
2015-02-02 16:07:00,2.11519361565,0.109774167333,1.61639080292,1.39801961176,0.902104629658,1
2015-02-02 16:08:00,2.13154462247,0.0896003319952,1.61639080292,1.38264075153,0.885533676606,1
2015-02-02 16:08:59,2.10429294443,0.0963249437745,1.61639080292,1.38264075153,0.882425901011,1
2015-02-02 16:09:59,2.1587963005,0.109774167333,1.61639080292,1.39267044298,0.919438409988,1
2015-02-02 16:11:00,2.10429294443,0.109774167333,1.61639080292,1.4052075573,0.897777597233,1
2015-02-02 16:12:00,2.1587963005,0.0963249437745,1.61639080292,1.4038145446,0.904034702104,1
2015-02-02 16:13:00,2.07159093079,0.0896003319952,1.61639080292,1.39333908908,0.86183123573,1
2015-02-02 16:14:00,2.04978958836,0.0896003319952,1.61639080292,1.39099882774,0.853231296166,1
2015-02-02 16:14:59,2.04978958836,0.0605500091086,1.63164716646,1.36325001471,0.820186184192,1
2015-02-02 16:15:59,2.02501533561,0.0371483601166,1.63546125735,1.35673071526,0.783899841094,1
2015-02-02 16:17:00,2.03327341986,0.00554268475388,1.66724534807,1.31299011641,0.75121155514,1
2015-02-02 16:18:00,2.03327341986,-0.0112688446944,1.61639080292,1.28702435964,0.732111920642,1
2015-02-02 16:19:00,2.04978958836,-0.0112688446944,1.63546125735,1.24423100943,0.738502664306,1
2015-02-02 16:20:00,1.97546683009,-0.0425382894682,1.63546125735,1.23052376444,0.674393739251,1
2015-02-02 16:21:00,2.00024108285,-0.0569962047937,1.65453171178,1.19430543418,0.667507508988,1
2015-02-02 16:21:59,1.95069257733,-0.0586773577385,1.66215989356,1.16666806217,0.646663356396,1
2015-02-02 16:23:00,1.95069257733,-0.0919641860461,1.69267262065,1.158644309,0.609046968712,1
2015-02-02 16:24:00,1.95069257733,-0.0977281389997,1.64908301052,1.1490922219,0.602533656381,1
2015-02-02 16:25:00,1.95069257733,-0.118862633163,1.64181807549,1.11963995334,0.578652389692,1
2015-02-02 16:25:59,1.95069257733,-0.128277089654,1.63164716646,1.10715855953,0.568014815327,1
2015-02-02 16:27:00,1.93285511534,-0.145626588045,1.66215989356,1.07573219297,0.541715438989,1
2015-02-02 16:28:59,1.8615052674,-0.181939491653,1.63164716646,1.01889727471,0.474194527566,1
2015-02-02 16:30:00,1.88380209488,-0.192833362736,1.63546125735,1.03410897342,0.470221248725,1
2015-02-02 16:31:00,1.8615052674,-0.196195668625,1.64181807549,1.00262688635,0.458178043094,1
2015-02-02 16:32:00,1.8615052674,-0.226456421632,1.69267262065,0.987025144087,0.424182846441,1
2015-02-02 16:33:00,1.8615052674,-0.240578106369,1.69267262065,0.974766632307,0.408319378817,1
2015-02-02 16:34:00,1.8615052674,-0.244276642847,1.67995898436,0.93910550713,0.404164761786,1
2015-02-02 16:34:59,1.8615052674,-0.265459169952,1.69267262065,0.924618175026,0.380370942033,1
2015-02-02 16:36:00,1.8615052674,-0.281598238222,1.69267262065,0.91458848357,0.362243237474,1
2015-02-02 16:37:00,1.8615052674,-0.293702539425,1.6774162571,0.90322149992,0.34864798119,1
2015-02-02 16:38:00,1.8615052674,-0.30177207356,1.66215989356,0.863771380192,0.339584725625,1
2015-02-02 16:38:59,1.8615052674,-0.330015443033,1.6774162571,0.84371199728,0.307864897371,1
2015-02-02 16:40:00,1.8615052674,-0.313876374763,1.67360216622,0.82766449095,0.325990215195,1
2015-02-02 16:40:59,1.8615052674,-0.334050210101,1.66724534807,0.825157068086,0.30333369221,1
2015-02-02 16:41:59,1.8615052674,-0.347364941424,1.66215989356,0.829001783144,0.288381067911,1
2015-02-02 16:43:00,1.8615052674,-0.348844356016,1.66724534807,0.855524744995,0.28671969863,1
2015-02-02 16:44:00,1.8615052674,-0.371371805476,1.63546125735,0.831843529056,0.261422401224,1
2015-02-02 16:45:00,1.84168586519,-0.380046554672,1.63164716646,0.772166864892,0.244601189921,1
2015-02-02 16:46:00,1.80204706078,-0.395378669528,1.61639080292,0.778853325863,0.213310980616,1
2015-02-02 16:46:59,1.76240825637,-0.419789010287,1.61639080292,0.754113420271,0.172005925591,1
2015-02-02 16:49:00,1.76240825637,-0.429875927956,1.63927534824,0.705636578233,0.160750254089,1
2015-02-02 16:50:00,1.78222765857,-0.439761107272,1.65300607543,0.721349761514,0.156687719763,1
2015-02-02 16:51:00,1.78718250912,-0.424832469122,1.68504443888,0.728203384009,0.175114537824,1
2015-02-02 16:52:00,1.76240825637,-0.457110605662,1.68962134794,0.728036222485,0.130361473557,1
2015-02-02 16:53:00,1.81195676188,-0.451058455061,1.66215989356,0.699785924883,0.154508894803,1
2015-02-02 16:53:59,1.76240825637,-0.481823553951,1.68504443888,0.659667159058,0.102788404435,1
2015-02-02 16:54:59,1.76240825637,-0.491809602444,1.67131371168,0.633757122797,0.0916471559991,1
2015-02-02 16:56:00,1.76240825637,-0.495440892804,1.67131371168,0.632419830602,0.0875958674702,1
2015-02-02 16:57:00,1.76240825637,-0.495440892804,1.64944625727,0.643786814253,0.0875958674702,1
2015-02-02 16:58:00,1.76240825637,-0.505527810473,1.62529034832,0.627070661826,0.0763424968028,1
2015-02-02 16:59:00,1.76240825637,-0.507545194007,1.6753820753,0.611691801593,0.0740918594766,1
2015-02-02 16:59:59,1.76240825637,-0.505527810473,1.6123224393,0.588289188195,0.0763424968028,1
2015-02-02 17:00:59,1.76240825637,-0.527719029345,1.63266425737,0.554188237244,0.0515861609876,1
2015-02-02 17:02:00,1.76240825637,-0.525701645811,1.63037580283,0.545997322555,0.0538366756293,1
2015-02-02 17:03:00,1.76240825637,-0.523684262277,1.61740789382,0.538140730914,0.0560872025391,1
2015-02-02 17:04:00,1.76240825637,-0.53578856348,1.63673262098,0.53680343872,0.0425842250983,1
2015-02-02 17:05:00,1.76240825637,-0.53578856348,1.63673262098,0.551012168283,0.0425842250983,1
2015-02-02 17:06:00,1.76240825637,-0.53578856348,1.6123224393,0.538809377011,0.0425842250983,1
2015-02-02 17:06:59,1.76240825637,-0.530745104646,1.61257671203,0.501699518623,0.0482104120271,1
2015-02-02 17:08:00,1.76240825637,-0.515614728142,1.59808316666,0.538140730914,0.06508943286,1
2015-02-02 17:09:00,1.76240825637,-0.51964949521,1.61740789382,0.538140730914,0.060588293163,1
2015-02-02 17:10:00,1.72276945195,-0.531753796413,1.63673262098,0.532624400613,0.0334246516267,1
2015-02-02 17:10:59,1.74258885416,-0.51964949521,1.63673262098,0.501699518623,0.053737741741,1
2015-02-02 17:12:00,1.73763400361,-0.520658186977,1.63673262098,0.490834019546,0.0509027102192,1
2015-02-02 17:12:59,1.72276945195,-0.553541538578,1.63673262098,0.496016026798,0.00917990615668,1
2015-02-02 17:13:59,1.71285975085,-0.495440892804,1.63673262098,0.505042749109,0.0704003222203,1
2015-02-02 17:15:00,1.76240825637,-0.552431977634,1.63673262098,0.489998211925,0.0240183522107,1
2015-02-02 17:16:00,1.74258885416,-0.523684262277,1.63673262098,0.4726134134,0.0492421886587,1
2015-02-02 17:17:00,1.72937591935,-0.554281245873,1.63673262098,0.484983366196,0.0106212256921,1
2015-02-02 17:18:00,1.68808549809,-0.546884172916,1.63673262098,0.504206941487,0.00469529598034,1
2015-02-02 17:19:00,1.70295004974,-0.557979782352,1.63673262098,0.513400825322,-0.00254197601087,1
2015-02-02 17:19:59,1.66331124533,-0.563023241186,1.63673262098,0.484983366196,-0.0216779280532,1
2015-02-02 17:21:00,1.66331124533,-0.552431977634,1.63673262098,0.468267213769,-0.00993622374313,1
2015-02-02 17:22:00,1.66331124533,-0.553608784695,1.63673262098,0.466595598527,-0.0112408740477,1
2015-02-02 17:23:00,1.72276945195,-0.574118850622,1.63673262098,0.470607475109,-0.013716601686,1
2015-02-02 17:23:59,1.68808549809,-0.557979782352,1.60113443937,0.477461097604,-0.00762466366123,1
2015-02-02 17:25:00,1.68313064754,-0.540630283961,1.62249334833,0.510057594837,0.00994018906829,1
2015-02-02 17:25:59,1.73763400361,-0.520658186977,1.63673262098,0.545161514934,0.0509027102192,1
2015-02-02 17:26:59,1.76240825637,-0.53578856348,1.63673262098,0.553519591147,0.0425842250983,1
2015-02-02 17:28:00,1.76240825637,-0.531465598765,1.63673262098,0.56744971817,0.0474066663431,1
2015-02-02 17:29:00,1.76240825637,-0.52714263405,1.63673262098,0.581379845192,0.0522291639191,1
2015-02-02 17:30:00,1.76240825637,-0.515614728142,1.63673262098,0.612861932263,0.06508943286,1
2015-02-02 17:31:00,1.76240825637,-0.515614728142,1.61300049991,0.598095997619,0.06508943286,1
2015-02-02 17:31:59,1.76240825637,-0.51964949521,1.59401480305,0.581602727224,0.060588293163,1
2015-02-02 17:32:59,1.76240825637,-0.502165504584,1.63673262098,0.611468919561,0.0800935862774,1
2015-02-02 17:34:00,1.76240825637,-0.522339339922,1.61300049991,0.594752767134,0.0575875606279,0
2015-02-02 17:35:00,1.76240825637,-0.495440892804,1.58333534857,0.607011278913,0.0875958674702,0
2015-02-02 17:36:00,1.76240825637,-0.495440892804,1.58926837883,0.607011278913,0.0875958674702,0
2015-02-02 17:37:00,1.70295004974,-0.50351042694,1.59401480305,0.603668048428,0.0579972426318,0
2015-02-02 17:38:00,1.70295004974,-0.50351042694,1.60825407569,0.609017217205,0.0579972426318,0
2015-02-02 17:38:59,1.70295004974,-0.507545194007,1.5797755304,0.582271373321,0.0535125516125,0
2015-02-02 17:39:59,1.68808549809,-0.515614728142,1.60113443937,0.544325707312,0.0394171604507,0
2015-02-02 17:41:00,1.66331124533,-0.527719029345,1.5797755304,0.518081348002,0.0174623851341,0
2015-02-02 17:42:00,1.66331124533,-0.53578856348,1.56553625776,0.495347380701,0.00851570066043,0
2015-02-02 17:43:00,1.66331124533,-0.53578856348,1.56553625776,0.528779685555,0.00851570066043,0
2015-02-02 17:44:00,1.66331124533,-0.53578856348,1.56553625776,0.510057594837,0.00851570066043,0
2015-02-02 17:44:59,1.66331124533,-0.553541538578,1.56553625776,0.47729393608,-0.0111663227128,0
2015-02-02 17:45:59,1.66331124533,-0.557979782352,1.56553625776,0.47495367474,-0.0160866819379,0
2015-02-02 17:48:00,1.66331124533,-0.557979782352,1.56553625776,0.466595598527,-0.0160866819379,0
2015-02-02 17:50:00,1.61970856048,-0.570084083555,1.56553625776,0.455897260973,-0.0443347053887,0
2015-02-02 17:51:00,1.66331124533,-0.564704394131,1.56553625776,0.43762093432,-0.0235416599297,0
2015-02-02 17:51:59,1.58155621123,-0.586727497708,1.56553625776,0.41895456411,-0.0756380888736,0
2015-02-02 17:53:00,1.61970856048,-0.574118850622,1.56553625776,0.411097972469,-0.0487954580608,0
2015-02-02 17:54:00,1.55430453319,-0.596310069494,1.56553625776,0.398393696625,-0.0953889358119,0
2015-02-02 17:55:59,1.55430453319,-0.596310069494,1.56553625776,0.370310560547,-0.0953889358119,0
2015-02-02 17:57:00,1.55430453319,-0.591770956543,1.56553625776,0.337045417218,-0.0903912471138,1
2015-02-02 17:57:59,1.55430453319,-0.592863705957,1.56553625776,0.339302097795,-0.0915943999231,1
2015-02-02 17:58:59,1.55430453319,-0.593956455371,1.56553625776,0.341558778373,-0.0927975492255,1
2015-02-02 18:00:00,1.55430453319,-0.611440445997,1.56553625776,0.342060262946,-0.112047461137,1
2015-02-02 18:02:00,1.55430453319,-0.553541538578,1.56350207595,0.372316498839,-0.0482972012791,1
2015-02-02 18:03:00,1.55430453319,-0.486362666902,1.5451944397,0.418118756488,0.0256832109506,1
2015-02-02 18:04:59,1.55430453319,-0.53578856348,-0.565269184252,0.448207830857,-0.0287481109024,0
2015-02-02 18:06:00,1.51466572878,-0.540226807255,-0.565269184252,0.401068281013,-0.0471191722438,0
2015-02-02 18:07:00,1.48823985917,-0.53578856348,-0.565269184252,0.360726633156,-0.0512248323573,0
2015-02-02 18:08:00,1.52953028043,-0.541336368198,-0.565269184252,0.365462876343,-0.043286144446,0
2015-02-02 18:08:59,1.47998177492,-0.557979782352,-0.565269184252,0.368806106829,-0.0783522363266,0
2015-02-02 18:10:00,1.45520752216,-0.552431977634,-0.565269184252,0.366298683965,-0.0806475474764,0
2015-02-02 18:10:59,1.45520752216,-0.553541538578,-0.565269184252,0.357606284703,-0.0818618291381,0
2015-02-02 18:11:59,1.42547841885,-0.564704394131,-0.565269184252,0.327294328302,-0.10408955791,0
2015-02-02 18:13:00,1.41953259819,-0.566049316487,-0.565269184252,0.317821841927,-0.107558459548,0
2015-02-02 18:14:00,1.39574931554,-0.577481156512,-0.565269184252,0.306956342849,-0.128015182385,0
2015-02-02 18:15:00,1.42547841885,-0.571429005911,-0.565269184252,0.303891714904,-0.111434942745,0
2015-02-02 18:16:00,1.36602021223,-0.57815361769,-0.565269184252,0.3011056895,-0.138700349324,0
2015-02-02 18:16:59,1.36602021223,-0.57815361769,-0.565269184252,0.299434074257,-0.138700349324,0
2015-02-02 18:17:59,1.36602021223,-0.589047488772,-0.565269184252,0.286061152315,-0.150555419647,0
2015-02-02 18:19:00,1.36602021223,-0.57815361769,-0.565269184252,0.27045941005,-0.138700349324,0
2015-02-02 18:20:00,1.29995553821,-0.596310069494,-0.565269184252,0.25820089827,-0.180435370474,0
2015-02-02 18:21:00,1.26692320119,-0.596310069494,-0.565269184252,0.250121424597,-0.191394088766,0
2015-02-02 18:22:00,1.31647170671,-0.591770956543,-0.565269184252,0.246778194112,-0.170024343485,0
2015-02-02 18:23:00,1.26692320119,-0.596310069494,-0.565269184252,0.231455054387,-0.191394088766,0
2015-02-02 18:23:59,1.26692320119,-0.596310069494,-0.565269184252,0.222539773093,-0.191394088766,0
2015-02-02 18:24:59,1.29995553821,-0.596310069494,-0.565269184252,0.204709210504,-0.180435370474,0
2015-02-02 18:26:00,1.26692320119,-0.596310069494,-0.565269184252,0.185764237753,-0.191394088766,0
2015-02-02 18:27:00,1.26692320119,-0.601353528328,-0.565269184252,0.148988702414,-0.196848555189,0
2015-02-02 18:28:00,1.23389086418,-0.603034681273,-0.565269184252,0.173227123433,-0.209590724721,0
2015-02-02 18:29:00,1.23389086418,-0.603034681273,-0.565269184252,0.156789573547,-0.209590724721,0
2015-02-02 18:29:59,1.16782619016,-0.6205186719,-0.565269184252,0.150994640705,-0.250171537848,0
2015-02-02 18:30:59,1.14602484773,-0.616483904832,-0.565269184252,0.142302241443,-0.252988580813,0
2015-02-02 18:32:00,1.14602484773,-0.624553438967,-0.565269184252,0.14297088754,-0.261649716466,0
2015-02-02 18:33:00,1.11332283409,-0.616483904832,-0.565269184252,0.145645471929,-0.263702911051,0
2015-02-02 18:34:00,1.09515504874,-0.63665774017,-0.565269184252,0.117785217884,-0.291230964364,0
2015-02-02 18:35:00,1.05881947802,-0.63665774017,-0.565269184252,0.11555639756,-0.303052690221,0
2015-02-02 18:36:00,1.05881947802,-0.631614281335,-0.565269184252,0.0913179765409,-0.297669035621,0
2015-02-02 18:36:59,1.05881947802,-0.63665774017,-0.565269184252,0.0704227860072,-0.303052690221,0
2015-02-02 18:38:00,1.05881947802,-0.63665774017,-0.565269184252,0.0779450545993,-0.303052690221,0
2015-02-02 18:39:00,0.984496719747,-0.653301154324,-0.565269184252,0.0863031308128,-0.344843854637,0
2015-02-02 18:40:00,0.992754804,-0.644054813127,-0.565269184252,0.0687511707645,-0.332350104993,0
2015-02-02 18:40:59,0.959722466989,-0.658848959042,-0.565269184252,0.0654079402791,-0.35871589533,0
2015-02-02 18:42:00,0.959722466989,-0.658848959042,-0.565269184252,0.0612289021723,-0.35871589533,0
2015-02-02 18:42:59,0.959722466989,-0.658848959042,-0.565269184252,0.0587214793083,-0.35871589533,0
2015-02-02 18:43:59,0.937425639506,-0.658848959042,-0.565269184252,0.0520350183375,-0.365886644359,0
2015-02-02 18:45:00,0.937425639506,-0.663892417876,-0.565269184252,0.0277965973183,-0.371229285696,0
2015-02-02 18:46:00,0.924047543016,-0.666918493177,-0.565269184252,-0.0101490686909,-0.378725953601,0
2015-02-02 18:47:00,0.870535157058,-0.679022794379,-0.565269184252,-0.0192872320177,-0.408627556972,0
2015-02-02 18:48:00,0.870535157058,-0.679022794379,-0.565269184252,-0.0223518599626,-0.408627556972,0
2015-02-02 18:49:00,0.870535157058,-0.679022794379,-0.565269184252,-0.0114863608851,-0.408627556972,0
2015-02-02 18:49:59,0.870535157058,-0.679022794379,-0.565269184252,-0.0340531666615,-0.408627556972,0
2015-02-02 18:51:00,0.811076950438,-0.689916665462,-0.565269184252,-0.044250019642,-0.439006948788,0
2015-02-02 18:52:00,0.771438146024,-0.697179246184,-0.565269184252,-0.0516051267098,-0.459178302635,0
2015-02-02 18:53:00,0.771438146024,-0.697179246184,-0.565269184252,-0.0556170032923,-0.459178302635,0
2015-02-02 18:53:59,0.771438146024,-0.692640133233,-0.565269184252,-0.059127395302,-0.454419938785,0
2015-02-02 18:55:00,0.67234113499,-0.685074944981,-0.565269184252,-0.0705500994604,-0.477796431883,0
2015-02-02 18:55:59,0.67234113499,-0.697179246184,-0.565269184252,-0.0691570867582,-0.490407137378,0
2015-02-02 18:56:59,0.721889640507,-0.697179246184,-0.565269184252,-0.0775151629717,-0.474813907339,0
2015-02-02 18:58:00,0.67234113499,-0.697179246184,-0.565269184252,-0.103982404314,-0.490407137378,0
2015-02-02 18:59:00,0.67234113499,-0.697179246184,-0.565269184252,-0.111783275447,-0.490407137378,0
2015-02-02 19:00:00,0.67234113499,-0.697179246184,-0.565269184252,-0.117633928796,-0.490407137378,0
2015-02-02 19:01:00,0.67234113499,-0.697179246184,-0.565269184252,-0.117355326256,-0.490407137378,0
2015-02-02 19:01:59,0.67234113499,-0.707266163853,-0.565269184252,-0.119305544039,-0.50091576419,0
2015-02-02 19:02:59,0.67234113499,-0.702222705018,-0.565269184252,-0.12014135166,-0.495661484242,0
2015-02-02 19:04:00,0.67234113499,-0.712309622687,-0.565269184252,-0.146887195544,-0.506169977223,0
2015-02-02 19:05:00,0.67234113499,-0.707266163853,-0.565269184252,-0.15106623365,-0.50091576419,0
2015-02-02 19:06:00,0.67234113499,-0.712309622687,-0.565269184252,-0.166946578456,-0.506169977223,0
2015-02-02 19:07:00,0.67234113499,-0.717353081522,-0.565269184252,-0.166110770835,-0.511424123343,0
2015-02-02 19:08:00,0.67234113499,-0.717353081522,-0.565269184252,-0.169732603861,-0.511424123343,0
2015-02-02 19:08:59,0.67234113499,-0.717353081522,-0.565269184252,-0.18199111564,-0.511424123343,0
2015-02-02 19:09:59,0.67234113499,-0.717353081522,-0.565269184252,-0.196199845203,-0.511424123343,0
2015-02-02 19:11:00,0.645089456955,-0.722396540356,-0.565269184252,-0.190349191854,-0.525191705254,0
2015-02-02 19:12:00,0.563334422852,-0.737526916859,-0.565269184252,-0.180876705479,-0.566310749804,0
2015-02-02 19:13:00,0.599669993565,-0.752321062774,-0.565269184252,-0.191184999475,-0.57038407699,0
